,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Eif5a,6.14395233275859e-306,1.51249655645607,0.761,0.623,1.00846833589899e-301
Hagh,1.39350650529923e-305,1.75248172865382,0.728,0.542,2.28730157779815e-301
Prdx6,9.10886525277937e-302,1.0763659806186,0.889,0.835,1.49512914259121e-297
Glyat,7.27643396173662e-300,2.23011242004489,0.625,0.353,1.19435387047945e-295
Uqcrfs1,2.99637020689299e-297,1.60872441631352,0.741,0.586,4.91824205759415e-293
Atp5d,1.31424183482512e-294,1.24392800549433,0.817,0.756,2.15719654768195e-290
Atp5o,9.66742646093827e-288,1.57792407973473,0.734,0.565,1.58681137929841e-283
Psmb3,3.56599182192457e-280,1.96761779276814,0.608,0.311,5.85321897650698e-276
Gpx4,4.47578546548816e-280,1.15194409584422,0.857,0.818,7.34655426305227e-276
Atox1,9.23486559030712e-279,1.17090602487398,0.836,0.769,1.51581083799301e-274
Esd,4.22042460995344e-272,1.76431249631832,0.681,0.472,6.92740495477758e-268
Rpl23a,2.47689412619548e-271,1.11826339027328,0.829,0.721,4.06557401873727e-267
Atp5e,3.41053617816816e-271,1.01506028771727,0.869,0.837,5.59805408284521e-267
Adh5,2.0632323933204e-268,1.92641288210387,0.643,0.402,3.3865896503961e-264
Hgd,9.05073838480693e-262,1.61679642078769,0.726,0.574,1.48558819848221e-257
Pomp,3.32784122836835e-259,1.54191261475777,0.706,0.514,5.46231859224381e-255
Psmb5,6.12823329919038e-257,2.16336530999714,0.537,0.242,1.00588821372911e-252
Ndufv2,3.05317236837581e-251,1.91427855938381,0.606,0.352,5.01147712545205e-247
Rpl14,2.50780409552525e-249,1.18257829901408,0.789,0.678,4.11630964239514e-245
Ndufb10,4.66558929129569e-249,1.47546845035869,0.721,0.573,7.65809826273275e-245
Ndufs3,4.04760122245966e-244,1.94509566105268,0.598,0.345,6.64373264654528e-240
Psma7,6.85091851168098e-244,1.66459758486567,0.668,0.451,1.12450976450732e-239
BC002163,3.04741075015884e-239,2.00516003685005,0.556,0.282,5.00202000531072e-235
Gchfr,1.67665160197256e-234,1.28472582634151,0.762,0.671,2.75205593947775e-230
Pxmp2,2.89020405991981e-233,1.82709882168926,0.635,0.435,4.74398094395237e-229
Ndufs6,9.34679539921916e-233,1.21665707092174,0.774,0.687,1.53418299682783e-228
Ndufb6,9.9302103879652e-232,1.72143087735533,0.645,0.442,1.62994473308061e-227
Ndufa10,2.82695517311869e-231,2.19634971446234,0.522,0.254,4.64016422115702e-227
Psmb6,2.49344852103976e-229,1.70464805872541,0.621,0.389,4.09274640243466e-225
Suclg1,2.83451699644139e-226,1.64817361123665,0.675,0.522,4.6525761979589e-222
Ndufa5,8.25418169901774e-224,1.51818481138096,0.682,0.514,1.35484138407677e-219
Psmb1,1.23466306743646e-215,1.70836249712273,0.6,0.362,2.0265759588902e-211
Inmt,5.03098199216722e-215,1.48613799131404,0.719,0.603,8.25785384194327e-211
Atp5c1,1.64884053750299e-214,1.34317971216194,0.72,0.601,2.7064068582574e-210
Rpl3,6.02630534577852e-209,1.13758090753779,0.75,0.64,9.89157759456087e-205
Ndufa8,1.85282699687036e-207,1.71334374090241,0.59,0.364,3.041230232663e-203
Tomm6,1.57110924246772e-205,1.1487840841713,0.764,0.695,2.57881871058652e-201
Rpl15,1.63353654861525e-203,1.05234066547843,0.78,0.703,2.68128689089708e-199
Gm1821.1,6.86743177630038e-203,2.13021471638114,0.316,0.073,1.12722025176194e-198
Cmbl,1.23692559094978e-202,2.04355545056029,0.537,0.303,2.03028966498496e-198
Ifi27,5.61311155412343e-202,2.10815293897076,0.506,0.252,9.2133613049382e-198
Otc,8.87464546578867e-202,1.03398584360596,0.825,0.777,1.45668430675455e-197
Nop10,1.44144836355049e-201,1.49173971378369,0.66,0.482,2.36599334393177e-197
Psmb2,1.96235557404199e-201,1.82191420192139,0.531,0.275,3.22101043923253e-197
Polr2l,2.78384802457325e-201,1.15390800134441,0.755,0.669,4.56940814753454e-197
Tmem256,1.72949539552794e-199,1.17590678267608,0.753,0.664,2.83879374221957e-195
Rpl4,1.46853394688434e-197,1.15865076200625,0.743,0.668,2.41045162041595e-193
Gsta4,3.17683741094814e-196,2.54154459551632,0.405,0.159,5.21446092633028e-192
Ldha,7.06839829683403e-195,1.0784522394502,0.802,0.791,1.16020689644234e-190
Rpl21,9.6159665026799e-195,1.04453607516261,0.778,0.702,1.57836474174988e-190
Pcbd1,2.78689121666863e-194,1.06484655794951,0.775,0.717,4.57440324303988e-190
S100a1,6.64641812561801e-194,1.29400655038057,0.706,0.592,1.09094307113894e-189
Psma3,5.82096942238848e-193,1.6332967329662,0.594,0.384,9.55453920990846e-189
Hspa8,2.16279169104791e-191,1.02105916196406,0.846,0.81,3.55000628168604e-187
Akr1a1,1.34078773733229e-188,1.15934854754326,0.743,0.674,2.20076899205723e-184
Ndufa12,8.16283256369882e-188,1.67824742121658,0.592,0.39,1.33984733700552e-183
Ndufc1,1.4353627660175e-187,1.2470900797249,0.718,0.615,2.35600444414112e-183
Acot13,1.99407805304206e-185,2.31839697129402,0.423,0.18,3.27307971626324e-181
Rps7,6.62109027174425e-182,1.03780471479776,0.773,0.697,1.0867857572041e-177
Hadh,1.18574392832303e-181,1.44195790993514,0.65,0.511,1.94628008394942e-177
Bphl,1.19929081076425e-177,1.627580805062,0.616,0.45,1.96851593678844e-173
Sds,1.64088452066539e-177,2.12394999673926,0.567,0.384,2.69334785222018e-173
Ndufs7,1.51231761792315e-176,1.67495241568061,0.537,0.313,2.48231813805906e-172
Naca,1.62425700513358e-176,1.19417089469953,0.717,0.634,2.66605544822625e-172
